2019-01-13 05:02:32.098687+00:00|493.588384|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:02:33.952646+00:00|498.592609|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:02:38.961441+00:00|503.600106|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:02:43.961256+00:00|508.603242|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:02:49.223150+00:00|513.606915|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:02:53.972287+00:00|518.611114|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:02:58.978437+00:00|518.504571|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:03:03.977675+00:00|523.507478|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:03:08.988618+00:00|528.514324|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:03:13.992413+00:00|533.520572|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:03:18.996669+00:00|538.523289|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:03:23.998255+00:00|543.526741|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:03:29.005055+00:00|548.530329|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:03:34.010739+00:00|553.534625|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:03:39.011649+00:00|558.539410|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:11:40.097640+00:00|0.109978|1.000000|5000|NNiqkVgxaXs|6467966687268794877|116|
2019-01-13 05:11:50.106203+00:00|0.146051|1.000000|5000|4jJpMlEtOqo|6467966687268794877|150|
2019-01-13 05:13:44.698886+00:00|411.621601|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:13:49.687448+00:00|554.519027|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:13:54.692365+00:00|559.702874|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:13:59.694277+00:00|564.706436|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:04.698145+00:00|569.709837|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:09.706236+00:00|574.712640|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:14.699538+00:00|579.713863|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:19.701599+00:00|584.715903|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:24.706475+00:00|589.718411|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:25.174484+00:00|0.307345|1.000000|5000|aAWGLOrmpCM|6467966687268794877|151|
2019-01-13 05:14:29.706143+00:00|594.720800|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:34.709294+00:00|599.724388|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:39.715381+00:00|604.729343|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:44.719529+00:00|609.733319|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:49.725922+00:00|614.738961|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:54.736748+00:00|619.743414|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:14:59.734512+00:00|624.747297|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:04.738248+00:00|629.751512|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:09.746241+00:00|634.755879|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:14.745195+00:00|639.757462|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:19.754795+00:00|644.764643|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:24.755913+00:00|649.769550|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:29.756459+00:00|654.771567|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:34.769297+00:00|659.778320|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:39.771746+00:00|664.780689|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:44.775037+00:00|669.785003|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:49.775815+00:00|674.789558|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:15:54.778552+00:00|679.791469|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:16:14.786672+00:00|681.161501|1.000000|5000|w-pHijluxMM|9008418292080272061|126|
2019-01-13 05:24:46.916667+00:00|2.108630|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:24:51.901703+00:00|7.109985|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:24:56.912111+00:00|12.115766|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:01.915099+00:00|17.119833|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:06.918982+00:00|22.125004|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:11.921606+00:00|27.127702|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:16.922670+00:00|32.128962|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:21.924704+00:00|37.133325|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:26.929082+00:00|42.136717|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:31.933082+00:00|47.140757|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:36.942528+00:00|52.149393|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:41.954654+00:00|57.152429|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:46.954910+00:00|62.156015|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:51.953019+00:00|67.159633|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:25:56.960849+00:00|72.163593|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:01.961729+00:00|77.167539|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:06.968522+00:00|82.170743|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:11.971208+00:00|87.173971|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:16.974790+00:00|92.180126|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:21.978811+00:00|97.186744|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:26.990459+00:00|102.189703|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:31.990581+00:00|107.194566|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:36.997163+00:00|112.202053|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:42.001200+00:00|117.205833|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:47.003504+00:00|122.208285|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:52.008885+00:00|127.215015|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:26:57.013065+00:00|132.220753|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:02.034847+00:00|137.223407|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:07.022970+00:00|142.225739|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:12.023387+00:00|147.229838|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:17.028313+00:00|152.236073|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:22.035017+00:00|157.240074|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:27.035578+00:00|162.242155|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:32.039886+00:00|167.248008|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:37.051565+00:00|172.253580|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:42.056181+00:00|177.259130|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:47.059849+00:00|182.262466|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:52.063039+00:00|187.266227|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:27:57.061685+00:00|192.268132|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:28:02.067237+00:00|197.268955|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:28:07.072882+00:00|202.275272|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:28:57.102061+00:00|204.173319|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:02.099318+00:00|209.178175|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:07.104846+00:00|214.182785|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:12.115207+00:00|219.188763|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:17.113375+00:00|224.188934|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:22.117414+00:00|229.194638|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:27.125400+00:00|234.201906|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:32.127706+00:00|262.636206|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:37.131262+00:00|277.458913|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:42.133837+00:00|266.973553|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:47.136509+00:00|261.606633|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:52.144504+00:00|266.608452|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:29:57.152189+00:00|271.615497|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:02.160691+00:00|276.619708|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:07.156663+00:00|281.623916|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:12.164249+00:00|286.629655|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:17.163402+00:00|291.632739|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:22.170879+00:00|296.638858|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:27.175983+00:00|301.642156|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:32.178454+00:00|306.647778|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:37.185279+00:00|311.650455|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:42.184630+00:00|316.654209|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:47.190384+00:00|321.657783|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:52.198677+00:00|326.663932|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:30:57.200264+00:00|331.668171|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:02.205875+00:00|336.674215|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:07.212421+00:00|341.675527|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:12.220621+00:00|346.678491|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:17.224836+00:00|351.682653|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:22.223225+00:00|356.688087|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:27.227458+00:00|361.695284|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:32.234358+00:00|366.697709|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:37.236268+00:00|371.704273|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:42.240667+00:00|376.706861|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:47.245750+00:00|381.714425|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:52.256176+00:00|386.718314|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:31:57.253645+00:00|391.720618|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:02.256870+00:00|396.724618|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:07.267615+00:00|401.733658|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:12.274210+00:00|406.736721|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:17.281129+00:00|411.739687|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:22.276070+00:00|416.742718|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:27.282575+00:00|421.748459|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:32.288991+00:00|426.755873|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:37.291824+00:00|431.759182|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:42.293024+00:00|436.761905|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:47.310104+00:00|441.765195|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:52.301610+00:00|446.768399|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:32:57.304242+00:00|451.771489|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:07.398275+00:00|456.739334|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:12.390702+00:00|461.492949|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:17.395453+00:00|466.499640|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:22.401826+00:00|471.504349|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:27.407169+00:00|476.508439|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:32.407825+00:00|481.511444|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:37.414582+00:00|486.517200|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:42.421890+00:00|491.520698|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:47.428423+00:00|496.528865|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:52.430845+00:00|501.532971|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:35:57.432769+00:00|506.535424|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:02.436917+00:00|511.539093|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:07.446037+00:00|516.546290|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:12.447850+00:00|521.548412|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:17.450477+00:00|526.552279|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:22.451371+00:00|531.557483|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:27.460220+00:00|536.561644|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:32.463162+00:00|541.565540|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:37.466256+00:00|546.569469|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:42.469899+00:00|551.573107|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:47.749684+00:00|556.843213|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:52.742319+00:00|561.844758|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:36:57.742891+00:00|566.847287|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:02.751300+00:00|571.852639|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:07.753495+00:00|576.856690|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:12.757678+00:00|581.859781|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:17.763683+00:00|586.863785|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:22.768772+00:00|591.868808|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:27.770683+00:00|596.871163|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:32.771461+00:00|601.874375|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:37.779712+00:00|606.877410|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:42.784843+00:00|611.881288|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:47.786649+00:00|616.884553|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:52.789419+00:00|621.888410|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
2019-01-13 05:37:57.798707+00:00|626.897641|1.000000|5000|QV2zF17KgB4|9008418292080272061|127|
